Lexeme: _computeFunctionValue Line Number: 6                    Token Name: TK_FUNID                       Parent Node: <function>                     isLeafNode: YES           CurrentNode Symbol: TK_FUNID                       
Lexeme: ;                    Line Number: 6                    Token Name: TK_SEM                         Parent Node: <function>                     isLeafNode: YES           CurrentNode Symbol: TK_SEM                         
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <typeDefinitions>              isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 8                    Token Name: <typeDefinitions>              Parent Node: <stmts>                        isLeafNode: NO            CurrentNode Symbol: <typeDefinitions>              
Lexeme: ---                  Line Number: 6                    Token Name: <stmts>                        Parent Node: <function>                     isLeafNode: NO            CurrentNode Symbol: <stmts>                        
Lexeme: type                 Line Number: 8                    Token Name: TK_TYPE                        Parent Node: <declaration>                  isLeafNode: YES           CurrentNode Symbol: TK_TYPE                        
Lexeme: ---                  Line Number: 8                    Token Name: <declaration>                  Parent Node: <declarations>                 isLeafNode: NO            CurrentNode Symbol: <declaration>                  
Lexeme: real                 Line Number: 8                    Token Name: TK_REAL                        Parent Node: <primitiveDatatype>            isLeafNode: YES           CurrentNode Symbol: TK_REAL                        
Lexeme: ---                  Line Number: 8                    Token Name: <primitiveDatatype>            Parent Node: <dataType>                     isLeafNode: NO            CurrentNode Symbol: <primitiveDatatype>            
Lexeme: ---                  Line Number: 8                    Token Name: <dataType>                     Parent Node: <declaration>                  isLeafNode: NO            CurrentNode Symbol: <dataType>                     
Lexeme: :                    Line Number: 8                    Token Name: TK_COLON                       Parent Node: <declaration>                  isLeafNode: YES           CurrentNode Symbol: TK_COLON                       
Lexeme: type                 Line Number: 8                    Token Name: TK_ID                          Parent Node: <declaration>                  isLeafNode: YES           CurrentNode Symbol: TK_ID                          
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <global_or_not>                isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 8                    Token Name: <global_or_not>                Parent Node: <declaration>                  isLeafNode: NO            CurrentNode Symbol: <global_or_not>                
Lexeme: ;                    Line Number: 8                    Token Name: TK_SEM                         Parent Node: <declaration>                  isLeafNode: YES           CurrentNode Symbol: TK_SEM                         
Lexeme: ---                  Line Number: 8                    Token Name: <declarations>                 Parent Node: <stmts>                        isLeafNode: NO            CurrentNode Symbol: <declarations>                 
Lexeme: type                 Line Number: 9                    Token Name: TK_TYPE                        Parent Node: <declaration>                  isLeafNode: YES           CurrentNode Symbol: TK_TYPE                        
Lexeme: ---                  Line Number: 9                    Token Name: <declaration>                  Parent Node: <declarations>                 isLeafNode: NO            CurrentNode Symbol: <declaration>                  
Lexeme: real                 Line Number: 9                    Token Name: TK_REAL                        Parent Node: <primitiveDatatype>            isLeafNode: YES           CurrentNode Symbol: TK_REAL                        
Lexeme: ---                  Line Number: 9                    Token Name: <primitiveDatatype>            Parent Node: <dataType>                     isLeafNode: NO            CurrentNode Symbol: <primitiveDatatype>            
Lexeme: ---                  Line Number: 9                    Token Name: <dataType>                     Parent Node: <declaration>                  isLeafNode: NO            CurrentNode Symbol: <dataType>                     
Lexeme: :                    Line Number: 9                    Token Name: TK_COLON                       Parent Node: <declaration>                  isLeafNode: YES           CurrentNode Symbol: TK_COLON                       
Lexeme: c4bbb                Line Number: 9                    Token Name: TK_ID                          Parent Node: <declaration>                  isLeafNode: YES           CurrentNode Symbol: TK_ID                          
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <global_or_not>                isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 9                    Token Name: <global_or_not>                Parent Node: <declaration>                  isLeafNode: NO            CurrentNode Symbol: <global_or_not>                
Lexeme: ;                    Line Number: 9                    Token Name: TK_SEM                         Parent Node: <declaration>                  isLeafNode: YES           CurrentNode Symbol: TK_SEM                         
Lexeme: ---                  Line Number: 8                    Token Name: <declarations>                 Parent Node: <declarations>                 isLeafNode: NO            CurrentNode Symbol: <declarations>                 
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <declarations>                 isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 9                    Token Name: <declarations>                 Parent Node: <declarations>                 isLeafNode: NO            CurrentNode Symbol: <declarations>                 
Lexeme: c6                   Line Number: 10                   Token Name: TK_ID                          Parent Node: <SingleOrRecId>                isLeafNode: YES           CurrentNode Symbol: TK_ID                          
Lexeme: ---                  Line Number: 10                   Token Name: <SingleOrRecId>                Parent Node: <assignmentStmt>               isLeafNode: NO            CurrentNode Symbol: <SingleOrRecId>                
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <moreRecID>                    isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 10                   Token Name: <moreRecID>                    Parent Node: <SingleOrRecId>                isLeafNode: NO            CurrentNode Symbol: <moreRecID>                    
Lexeme: ---                  Line Number: 10                   Token Name: <assignmentStmt>               Parent Node: <stmt>                         isLeafNode: NO            CurrentNode Symbol: <assignmentStmt>               
Lexeme: <---                 Line Number: 10                   Token Name: TK_ASSIGNOP                    Parent Node: <assignmentStmt>               isLeafNode: YES           CurrentNode Symbol: TK_ASSIGNOP                    
Lexeme: ---                  Line Number: 10                   Token Name: <arithmeticExpression>         Parent Node: <assignmentStmt>               isLeafNode: NO            CurrentNode Symbol: <arithmeticExpression>         
Lexeme: ;                    Line Number: 10                   Token Name: TK_SEM                         Parent Node: <assignmentStmt>               isLeafNode: YES           CurrentNode Symbol: TK_SEM                         
Lexeme: ---                  Line Number: 10                   Token Name: <stmt>                         Parent Node: <otherStmts>                   isLeafNode: NO            CurrentNode Symbol: <stmt>                         
Lexeme: ---                  Line Number: 8                    Token Name: <otherStmts>                   Parent Node: <stmts>                        isLeafNode: NO            CurrentNode Symbol: <otherStmts>                   
Lexeme: d4cbcd5677           Line Number: 11                   Token Name: TK_ID                          Parent Node: <SingleOrRecId>                isLeafNode: YES           CurrentNode Symbol: TK_ID                          
Lexeme: ---                  Line Number: 11                   Token Name: <SingleOrRecId>                Parent Node: <assignmentStmt>               isLeafNode: NO            CurrentNode Symbol: <SingleOrRecId>                
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <moreRecID>                    isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 11                   Token Name: <moreRecID>                    Parent Node: <SingleOrRecId>                isLeafNode: NO            CurrentNode Symbol: <moreRecID>                    
Lexeme: ---                  Line Number: 11                   Token Name: <assignmentStmt>               Parent Node: <stmt>                         isLeafNode: NO            CurrentNode Symbol: <assignmentStmt>               
Lexeme: <---                 Line Number: 11                   Token Name: TK_ASSIGNOP                    Parent Node: <assignmentStmt>               isLeafNode: YES           CurrentNode Symbol: TK_ASSIGNOP                    
Lexeme: (                    Line Number: 11                   Token Name: TK_OP                          Parent Node: <factor>                       isLeafNode: YES           CurrentNode Symbol: TK_OP                          
Lexeme: ---                  Line Number: 11                   Token Name: <factor>                       Parent Node: <term>                         isLeafNode: NO            CurrentNode Symbol: <factor>                       
Lexeme: (                    Line Number: 11                   Token Name: TK_OP                          Parent Node: <factor>                       isLeafNode: YES           CurrentNode Symbol: TK_OP                          
Lexeme: ---                  Line Number: 11                   Token Name: <factor>                       Parent Node: <term>                         isLeafNode: NO            CurrentNode Symbol: <factor>                       
Lexeme: c3                   Line Number: 11                   Token Name: TK_ID                          Parent Node: <SingleOrRecId>                isLeafNode: YES           CurrentNode Symbol: TK_ID                          
Lexeme: ---                  Line Number: 11                   Token Name: <SingleOrRecId>                Parent Node: <var>                          isLeafNode: NO            CurrentNode Symbol: <SingleOrRecId>                
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <moreRecID>                    isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 11                   Token Name: <moreRecID>                    Parent Node: <SingleOrRecId>                isLeafNode: NO            CurrentNode Symbol: <moreRecID>                    
Lexeme: ---                  Line Number: 11                   Token Name: <var>                          Parent Node: <factor>                       isLeafNode: NO            CurrentNode Symbol: <var>                          
Lexeme: ---                  Line Number: 11                   Token Name: <factor>                       Parent Node: <term>                         isLeafNode: NO            CurrentNode Symbol: <factor>                       
Lexeme: ---                  Line Number: 11                   Token Name: <term>                         Parent Node: <arithmeticExpression>         isLeafNode: NO            CurrentNode Symbol: <term>                         
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <termPrime>                    isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 11                   Token Name: <termPrime>                    Parent Node: <term>                         isLeafNode: NO            CurrentNode Symbol: <termPrime>                    
Lexeme: ---                  Line Number: 11                   Token Name: <arithmeticExpression>         Parent Node: <factor>                       isLeafNode: NO            CurrentNode Symbol: <arithmeticExpression>         
Lexeme: +                    Line Number: 11                   Token Name: TK_PLUS                        Parent Node: <lowPrecedenceOperators>       isLeafNode: YES           CurrentNode Symbol: TK_PLUS                        
Lexeme: ---                  Line Number: 11                   Token Name: <lowPrecedenceOperators>       Parent Node: <expPrime>                     isLeafNode: NO            CurrentNode Symbol: <lowPrecedenceOperators>       
Lexeme: ---                  Line Number: 11                   Token Name: <expPrime>                     Parent Node: <arithmeticExpression>         isLeafNode: NO            CurrentNode Symbol: <expPrime>                     
Lexeme: 2                    Line Number: 11                   Token Name: TK_NUM                         Parent Node: <var>                          isLeafNode: YES           CurrentNode Symbol: TK_NUM                         
Lexeme: ---                  Line Number: 11                   Token Name: <var>                          Parent Node: <factor>                       isLeafNode: NO            CurrentNode Symbol: <var>                          
Lexeme: ---                  Line Number: 11                   Token Name: <factor>                       Parent Node: <term>                         isLeafNode: NO            CurrentNode Symbol: <factor>                       
Lexeme: ---                  Line Number: 11                   Token Name: <term>                         Parent Node: <expPrime>                     isLeafNode: NO            CurrentNode Symbol: <term>                         
Lexeme: *                    Line Number: 11                   Token Name: TK_MUL                         Parent Node: <highPrecedenceOperators>      isLeafNode: YES           CurrentNode Symbol: TK_MUL                         
Lexeme: ---                  Line Number: 11                   Token Name: <highPrecedenceOperators>      Parent Node: <termPrime>                    isLeafNode: NO            CurrentNode Symbol: <highPrecedenceOperators>      
Lexeme: ---                  Line Number: 11                   Token Name: <termPrime>                    Parent Node: <term>                         isLeafNode: NO            CurrentNode Symbol: <termPrime>                    
Lexeme: c4                   Line Number: 11                   Token Name: TK_ID                          Parent Node: <SingleOrRecId>                isLeafNode: YES           CurrentNode Symbol: TK_ID                          
Lexeme: ---                  Line Number: 11                   Token Name: <SingleOrRecId>                Parent Node: <var>                          isLeafNode: NO            CurrentNode Symbol: <SingleOrRecId>                
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <moreRecID>                    isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 11                   Token Name: <moreRecID>                    Parent Node: <SingleOrRecId>                isLeafNode: NO            CurrentNode Symbol: <moreRecID>                    
Lexeme: ---                  Line Number: 11                   Token Name: <var>                          Parent Node: <factor>                       isLeafNode: NO            CurrentNode Symbol: <var>                          
Lexeme: ---                  Line Number: 11                   Token Name: <factor>                       Parent Node: <termPrime>                    isLeafNode: NO            CurrentNode Symbol: <factor>                       
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <termPrime>                    isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 11                   Token Name: <termPrime>                    Parent Node: <termPrime>                    isLeafNode: NO            CurrentNode Symbol: <termPrime>                    
Lexeme: -                    Line Number: 11                   Token Name: TK_MINUS                       Parent Node: <lowPrecedenceOperators>       isLeafNode: YES           CurrentNode Symbol: TK_MINUS                       
Lexeme: ---                  Line Number: 11                   Token Name: <lowPrecedenceOperators>       Parent Node: <expPrime>                     isLeafNode: NO            CurrentNode Symbol: <lowPrecedenceOperators>       
Lexeme: ---                  Line Number: 11                   Token Name: <expPrime>                     Parent Node: <expPrime>                     isLeafNode: NO            CurrentNode Symbol: <expPrime>                     
Lexeme: (                    Line Number: 11                   Token Name: TK_OP                          Parent Node: <factor>                       isLeafNode: YES           CurrentNode Symbol: TK_OP                          
Lexeme: ---                  Line Number: 11                   Token Name: <factor>                       Parent Node: <term>                         isLeafNode: NO            CurrentNode Symbol: <factor>                       
Lexeme: c5                   Line Number: 11                   Token Name: TK_ID                          Parent Node: <SingleOrRecId>                isLeafNode: YES           CurrentNode Symbol: TK_ID                          
Lexeme: ---                  Line Number: 11                   Token Name: <SingleOrRecId>                Parent Node: <var>                          isLeafNode: NO            CurrentNode Symbol: <SingleOrRecId>                
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <moreRecID>                    isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 11                   Token Name: <moreRecID>                    Parent Node: <SingleOrRecId>                isLeafNode: NO            CurrentNode Symbol: <moreRecID>                    
Lexeme: ---                  Line Number: 11                   Token Name: <var>                          Parent Node: <factor>                       isLeafNode: NO            CurrentNode Symbol: <var>                          
Lexeme: ---                  Line Number: 11                   Token Name: <factor>                       Parent Node: <term>                         isLeafNode: NO            CurrentNode Symbol: <factor>                       
Lexeme: ---                  Line Number: 11                   Token Name: <term>                         Parent Node: <arithmeticExpression>         isLeafNode: NO            CurrentNode Symbol: <term>                         
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <termPrime>                    isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 11                   Token Name: <termPrime>                    Parent Node: <term>                         isLeafNode: NO            CurrentNode Symbol: <termPrime>                    
Lexeme: ---                  Line Number: 11                   Token Name: <arithmeticExpression>         Parent Node: <factor>                       isLeafNode: NO            CurrentNode Symbol: <arithmeticExpression>         
Lexeme: -                    Line Number: 11                   Token Name: TK_MINUS                       Parent Node: <lowPrecedenceOperators>       isLeafNode: YES           CurrentNode Symbol: TK_MINUS                       
Lexeme: ---                  Line Number: 11                   Token Name: <lowPrecedenceOperators>       Parent Node: <expPrime>                     isLeafNode: NO            CurrentNode Symbol: <lowPrecedenceOperators>       
Lexeme: ---                  Line Number: 11                   Token Name: <expPrime>                     Parent Node: <arithmeticExpression>         isLeafNode: NO            CurrentNode Symbol: <expPrime>                     
Lexeme: 5                    Line Number: 11                   Token Name: TK_NUM                         Parent Node: <var>                          isLeafNode: YES           CurrentNode Symbol: TK_NUM                         
Lexeme: ---                  Line Number: 11                   Token Name: <var>                          Parent Node: <factor>                       isLeafNode: NO            CurrentNode Symbol: <var>                          
Lexeme: ---                  Line Number: 11                   Token Name: <factor>                       Parent Node: <term>                         isLeafNode: NO            CurrentNode Symbol: <factor>                       
Lexeme: ---                  Line Number: 11                   Token Name: <term>                         Parent Node: <expPrime>                     isLeafNode: NO            CurrentNode Symbol: <term>                         
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <termPrime>                    isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 11                   Token Name: <termPrime>                    Parent Node: <term>                         isLeafNode: NO            CurrentNode Symbol: <termPrime>                    
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <expPrime>                     isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 11                   Token Name: <expPrime>                     Parent Node: <expPrime>                     isLeafNode: NO            CurrentNode Symbol: <expPrime>                     
Lexeme: )                    Line Number: 11                   Token Name: TK_CL                          Parent Node: <factor>                       isLeafNode: YES           CurrentNode Symbol: TK_CL                          
Lexeme: ---                  Line Number: 11                   Token Name: <term>                         Parent Node: <expPrime>                     isLeafNode: NO            CurrentNode Symbol: <term>                         
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <termPrime>                    isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 11                   Token Name: <termPrime>                    Parent Node: <term>                         isLeafNode: NO            CurrentNode Symbol: <termPrime>                    
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <expPrime>                     isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 11                   Token Name: <expPrime>                     Parent Node: <expPrime>                     isLeafNode: NO            CurrentNode Symbol: <expPrime>                     
Lexeme: )                    Line Number: 11                   Token Name: TK_CL                          Parent Node: <factor>                       isLeafNode: YES           CurrentNode Symbol: TK_CL                          
Lexeme: ---                  Line Number: 11                   Token Name: <term>                         Parent Node: <arithmeticExpression>         isLeafNode: NO            CurrentNode Symbol: <term>                         
Lexeme: /                    Line Number: 11                   Token Name: TK_DIV                         Parent Node: <highPrecedenceOperators>      isLeafNode: YES           CurrentNode Symbol: TK_DIV                         
Lexeme: ---                  Line Number: 11                   Token Name: <highPrecedenceOperators>      Parent Node: <termPrime>                    isLeafNode: NO            CurrentNode Symbol: <highPrecedenceOperators>      
Lexeme: ---                  Line Number: 11                   Token Name: <termPrime>                    Parent Node: <term>                         isLeafNode: NO            CurrentNode Symbol: <termPrime>                    
Lexeme: 4                    Line Number: 11                   Token Name: TK_NUM                         Parent Node: <var>                          isLeafNode: YES           CurrentNode Symbol: TK_NUM                         
Lexeme: ---                  Line Number: 11                   Token Name: <var>                          Parent Node: <factor>                       isLeafNode: NO            CurrentNode Symbol: <var>                          
Lexeme: ---                  Line Number: 11                   Token Name: <factor>                       Parent Node: <termPrime>                    isLeafNode: NO            CurrentNode Symbol: <factor>                       
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <termPrime>                    isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 11                   Token Name: <termPrime>                    Parent Node: <termPrime>                    isLeafNode: NO            CurrentNode Symbol: <termPrime>                    
Lexeme: ---                  Line Number: 11                   Token Name: <arithmeticExpression>         Parent Node: <factor>                       isLeafNode: NO            CurrentNode Symbol: <arithmeticExpression>         
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <expPrime>                     isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 11                   Token Name: <expPrime>                     Parent Node: <arithmeticExpression>         isLeafNode: NO            CurrentNode Symbol: <expPrime>                     
Lexeme: (                    Line Number: 11                   Token Name: TK_CL                          Parent Node: <factor>                       isLeafNode: YES           CurrentNode Symbol: TK_CL                          
Lexeme: ---                  Line Number: 11                   Token Name: <term>                         Parent Node: <arithmeticExpression>         isLeafNode: NO            CurrentNode Symbol: <term>                         
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <termPrime>                    isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 11                   Token Name: <termPrime>                    Parent Node: <term>                         isLeafNode: NO            CurrentNode Symbol: <termPrime>                    
Lexeme: ---                  Line Number: 11                   Token Name: <arithmeticExpression>         Parent Node: <assignmentStmt>               isLeafNode: NO            CurrentNode Symbol: <arithmeticExpression>         
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <expPrime>                     isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 11                   Token Name: <expPrime>                     Parent Node: <arithmeticExpression>         isLeafNode: NO            CurrentNode Symbol: <expPrime>                     
Lexeme: ;                    Line Number: 11                   Token Name: TK_SEM                         Parent Node: <assignmentStmt>               isLeafNode: YES           CurrentNode Symbol: TK_SEM                         
Lexeme: ---                  Line Number: 11                   Token Name: <stmt>                         Parent Node: <otherStmts>                   isLeafNode: NO            CurrentNode Symbol: <stmt>                         
Lexeme: ---                  Line Number: 10                   Token Name: <otherStmts>                   Parent Node: <otherStmts>                   isLeafNode: NO            CurrentNode Symbol: <otherStmts>                   
Lexeme: c4bbb                Line Number: 12                   Token Name: TK_ID                          Parent Node: <SingleOrRecId>                isLeafNode: YES           CurrentNode Symbol: TK_ID                          
Lexeme: ---                  Line Number: 12                   Token Name: <SingleOrRecId>                Parent Node: <assignmentStmt>               isLeafNode: NO            CurrentNode Symbol: <SingleOrRecId>                
Lexeme: (null)               Line Number: 0                    Token Name: EPSILON                        Parent Node: <moreRecID>                    isLeafNode: YES           CurrentNode Symbol: EPSILON                       
Lexeme: ---                  Line Number: 12                   Token Name: <moreRecID>                    Parent Node: <SingleOrRecId>                isLeafNode: NO            CurrentNode Symbol: <moreRecID>                    
Lexeme: ---                  Line Number: 12                   Token Name: <assignmentStmt>               Parent Node: <stmt>                         isLeafNode: NO            CurrentNode Symbol: <assignmentStmt>               
Lexeme: <---                 Line Number: 12                   Token Name: TK_ASSIGNOP                    Parent Node: <assignmentStmt>               isLeafNode: YES           CurrentNode Symbol: TK_ASSIGNOP                    
Lexeme: (                    Line Number: 12                   Token Name: TK_OP                          Parent Node: <factor>                       isLeafNode: YES           CurrentNode Symbol: TK_OP                          
Lexeme: ---                  Line Number: 12                   Token Name: <factor>                       Parent Node: <term>                         isLeafNode: NO            CurrentNode Symbol: <factor>                       
Lexeme: (                    Line Number: 12                   Token Name: TK_OP                          Parent Node: <factor>                       isLeafNode: YES           CurrentNode Symbol: TK_OP                          
Lexeme: ---                  Line Number: 12                   Token Name: <factor>                       Parent Node: <term>                         isLeafNode: NO            CurrentNode Symbol: <factor>                       
